AXP;M;20070101;000000;57.7000000;58.4900000;57.5700000;57.8300000;75517979
AXP;M;20070201;000000;58.3000000;58.6600000;58.0000000;58.2900000;1325700
AXP;M;20070301;000000;56.2200000;57.5400000;55.7500000;56.8200000;952200
AXP;M;20070401;000000;56.1000000;62.7400000;55.5600000;62.1400000;47394200
AXP;M;20070701;000000;62.1800000;65.8900000;58.3800000;58.4700000;6854600
AXP;M;20070801;000000;58.4300000;61.0700000;57.4700000;57.4900000;9795200
AXP;M;20070901;000000;61.0200000;61.2400000;57.9000000;59.3700000;45851447
AXP;M;20071001;000000;59.3700000;63.6200000;55.6000000;60.9500000;131099754
AXP;M;20071101;000000;60.4800000;60.4900000;53.3600000;59.0800000;116058130
AXP;M;20071201;000000;59.0800000;59.7900000;50.3700000;52.0300000;120405309
AXP;M;20080101;000000;52.0300000;52.3200000;41.3000000;49.4600000;189420562
AXP;M;20080201;000000;49.1300000;50.0000000;42.1400000;42.1900000;104233399
AXP;M;20080301;000000;42.2100000;48.7500000;39.5000000;43.6700000;81015739
AXP;M;20080401;000000;43.6800000;48.9700000;42.1100000;47.9500000;98015955
AXP;M;20080501;000000;47.9300000;52.6300000;45.0500000;46.3500000;111047157
AXP;M;20080601;000000;45.9100000;47.4700000;37.6200000;37.6200000;103404713
AXP;M;20080701;000000;37.6300000;42.4800000;35.1000000;37.1600000;117741445
AXP;M;20080801;000000;37.1200000;40.4700000;35.9300000;39.6800000;77922309
AXP;M;20080901;000000;40.7500000;41.8000000;31.7400000;35.4400000;65826168
AXP;M;20081001;000000;35.4400000;35.8000000;20.5100000;27.6000000;207521794
AXP;M;20081101;000000;27.3100000;30.2400000;16.5500000;23.2300000;50235483
AXP;M;20081201;000000;22.2100000;24.8600000;17.5100000;18.5800000;36357875
AXP;M;20090101;000000;18.5800000;21.3800000;14.7300000;16.7500000;44218351
AXP;M;20090201;000000;16.3900000;18.2600000;11.4400000;12.0600000;51684330
AXP;M;20090301;000000;11.6300000;15.2300000;9.7100000;13.6400000;65340450
AXP;M;20090401;000000;13.4100000;26.3300000;13.1800000;25.2300000;73247118
AXP;M;20090501;000000;24.9400000;28.4400000;23.0600000;24.8500000;50919018
AXP;M;20090601;000000;25.5900000;27.3900000;22.4200000;23.2500000;53221860
AXP;M;20090701;000000;23.5200000;30.0000000;22.0100000;28.3400000;49702547
AXP;M;20090801;000000;28.3600000;34.5000000;28.1300000;33.8500000;31210036
AXP;M;20090901;000000;33.5500000;36.4900000;31.6900000;33.9000000;22266057
AXP;M;20091001;000000;33.8000000;37.1600000;31.6900000;34.8300000;24978963
AXP;M;20091101;000000;34.9500000;42.1900000;34.6400000;41.8300000;22244666
AXP;M;20091201;000000;42.1300000;42.2200000;38.7900000;40.5000000;16918352
AXP;M;20100101;000000;40.7300000;43.2400000;36.8400000;37.6300000;20646851
AXP;M;20100201;000000;37.9600000;39.6300000;36.6000000;38.2000000;16239201
AXP;M;20100301;000000;38.2300000;42.2800000;37.8700000;41.2500000;13837702
AXP;M;20100401;000000;41.6000000;49.1800000;41.4000000;46.0700000;15808940
AXP;M;20100501;000000;46.2800000;47.3600000;37.4100000;39.8500000;28439359
AXP;M;20100601;000000;39.1200000;43.1400000;37.1400000;39.6800000;20017335
AXP;M;20100701;000000;39.6700000;45.6300000;38.4250000;44.6400000;17247361
AXP;M;20100801;000000;45.0100000;45.2000000;39.1400000;39.8700000;14829287
AXP;M;20100901;000000;40.5900000;43.9300000;39.7600000;41.9900000;16855191
AXP;M;20101001;000000;42.3900000;42.5600000;37.3300000;41.4500000;28358685
AXP;M;20101101;000000;41.4800000;44.2600000;41.3600000;43.2200000;18159796
AXP;M;20101201;000000;43.8200000;46.7700000;41.2500000;42.9500000;13659063
AXP;M;20110101;000000;43.4300000;46.7100000;43.1200000;43.3500000;13204309
AXP;M;20110201;000000;43.5100000;46.9300000;43.0200000;43.5400000;11592540
AXP;M;20110301;000000;43.7500000;46.2900000;42.2100000;45.2000000;11081631
AXP;M;20110401;000000;45.7200000;49.1400000;45.1000000;49.0900000;7701569
AXP;M;20110501;000000;49.4000000;51.9600000;49.2000000;51.6000000;8497136
AXP;M;20110601;000000;51.3100000;51.8150000;46.9400000;51.6900000;9407279
AXP;M;20110701;000000;51.6700000;53.7950000;49.5400000;50.0500000;6927600
AXP;M;20110801;000000;50.5800000;50.5800000;42.0600000;49.7100000;16587461
AXP;M;20110901;000000;49.5100000;50.5200000;44.8800000;44.9000000;12798542
AXP;M;20111001;000000;44.5800000;52.3400000;41.3050000;50.6300000;15930054
AXP;M;20111101;000000;49.5800000;51.8200000;44.7000000;47.9700000;10450154
AXP;M;20111201;000000;47.6400000;49.3800000;45.8950000;47.1700000;10857350
AXP;M;20120101;000000;48.4500000;50.9900000;47.4100000;50.1200000;9818544
AXP;M;20120201;000000;50.3700000;54.4500000;50.3000000;52.8600000;9081631
AXP;M;20120301;000000;52.9700000;59.2500000;51.5500000;57.8500000;8949529
AXP;M;20120401;000000;57.9100000;60.9600000;56.1400000;60.1900000;7733310
AXP;M;20120501;000000;59.9800000;61.4200000;54.8100000;55.8200000;7915596
AXP;M;20120601;000000;54.7200000;58.2100000;53.1800000;58.2100000;7943691
AXP;M;20120701;000000;58.4600000;59.7200000;54.4000000;57.7100000;9641888
AXP;M;20120801;000000;57.5500000;58.4400000;55.4000000;58.3000000;7411573
AXP;M;20120901;000000;58.3100000;59.3700000;56.0500000;56.8500000;10862420
AXP;M;20121001;000000;57.1800000;59.3900000;54.9500000;55.9800000;13164553
AXP;M;20121101;000000;56.0100000;57.4700000;53.0300000;55.9050000;13095695
AXP;M;20121201;000000;56.0700000;58.3500000;55.4700000;57.4800000;8323013
AXP;M;20130101;000000;58.3200000;61.9700000;58.3200000;58.8200000;11806125
AXP;M;20130201;000000;59.3200000;62.9900000;59.2100000;62.1700000;10882722
AXP;M;20130301;000000;61.9100000;67.4800000;61.5100000;67.4750000;10710578
AXP;M;20130401;000000;67.2400000;69.0500000;63.4300000;68.4050000;10238673
AXP;M;20130501;000000;68.2300000;77.3800000;68.1600000;75.7500000;8709035
AXP;M;20130601;000000;76.0000000;78.6100000;71.7000000;74.7000000;11601513
AXP;M;20130701;000000;75.5300000;78.6100000;73.4700000;73.7500000;9191742
AXP;M;20130801;000000;74.5300000;76.4900000;71.4700000;71.8850000;4783515
AXP;M;20130901;000000;72.6800000;77.8800000;72.1400000;75.5400000;5618204
AXP;M;20131001;000000;75.5700000;83.7900000;72.0900000;81.8400000;7575484
AXP;M;20131101;000000;82.1200000;86.1850000;80.2200000;85.8100000;3590765
AXP;M;20131201;000000;86.0300000;90.7800000;83.2200000;90.7100000;4419625
AXP;M;20140101;000000;90.6800000;93.6000000;84.9200000;84.9900000;5862138
AXP;M;20140201;000000;84.9900000;92.1300000;82.6500000;91.3800000;3446053
AXP;M;20140301;000000;90.5300000;94.2900000;89.2000000;90.0500000;3023294
AXP;M;20140401;000000;90.3200000;91.2700000;84.0000000;87.4500000;3984041
AXP;M;20140501;000000;87.5300000;91.6700000;85.7900000;91.4800000;2582052
AXP;M;20140601;000000;91.8000000;96.0400000;91.3000000;94.8600000;2009196
AXP;M;20140701;000000;95.4200000;96.0600000;88.1200000;88.1700000;4920997
AXP;M;20140801;000000;87.7400000;90.2100000;85.7550000;89.5500000;6437363
AXP;M;20140901;000000;89.9000000;90.6600000;86.7900000;87.5350000;4274678
AXP;M;20141001;000000;86.9000000;90.5900000;78.4400000;89.9200000;17999947
AXP;M;20141101;000000;90.3200000;92.5800000;89.6700000;92.4800000;3754958
AXP;M;20141201;000000;92.1400000;94.8900000;88.2000000;93.0200000;7986869
AXP;M;20150101;000000;93.1700000;93.9200000;80.5600000;80.6700000;17130678
AXP;M;20150201;000000;80.9600000;86.1800000;77.1300000;81.5900000;14702263
AXP;M;20150301;000000;81.6000000;83.5400000;77.6300000;78.1800000;9266891
AXP;M;20150401;000000;78.0400000;81.1600000;76.5400000;77.4300000;7513108
AXP;M;20150501;000000;77.8650000;81.5900000;77.3300000;79.7800000;6409904
AXP;M;20150601;000000;79.9200000;81.8900000;77.6800000;77.9900000;6504457
AXP;M;20150701;000000;78.7900000;79.6300000;74.3500000;76.0500000;5529498
AXP;M;20150801;000000;76.0200000;81.6400000;71.7500000;76.7400000;5694666
AXP;M;20150901;000000;74.7600000;78.2700000;72.6600000;74.1050000;6172679
AXP;M;20151001;000000;74.3800000;77.5900000;71.4000000;73.2700000;4688667
AXP;M;20151101;000000;73.3900000;74.8400000;70.2600000;71.6600000;5252737
AXP;M;20151201;000000;71.8900000;72.4400000;67.5800000;69.5500000;6158980
AXP;M;20160101;000000;68.0900000;68.1800000;52.1500000;53.4900000;11957367
AXP;M;20160201;000000;53.3600000;56.1500000;50.2700000;55.5900000;10190585
AXP;M;20160301;000000;56.1500000;61.5200000;55.6300000;61.4400000;9271284
AXP;M;20160401;000000;60.9300000;67.3400000;58.7000000;65.4150000;6595406
AXP;M;20160501;000000;65.6100000;66.0400000;62.3300000;65.8100000;7910593
AXP;M;20160601;000000;65.4400000;66.5900000;57.1600000;60.7500000;7923537
AXP;M;20160701;000000;60.8300000;64.9650000;58.2500000;64.4600000;6003578
AXP;M;20160801;000000;64.4000000;66.2700000;63.2100000;65.5900000;4863749
AXP;M;20160901;000000;65.5100000;66.7000000;62.8600000;64.0300000;6468188
AXP;M;20161001;000000;63.8300000;67.9300000;59.5100000;66.4300000;6776809
AXP;M;20161101;000000;66.6900000;73.0500000;65.0300000;72.0400000;7057572
AXP;M;20161201;000000;72.4800000;75.7200000;71.4300000;74.0900000;4625784
AXP;M;20170101;000000;75.1400000;78.0000000;74.7500000;76.3800000;7307631
AXP;M;20170201;000000;76.8500000;80.4900000;76.1100000;80.0600000;4090709
AXP;M;20170301;000000;81.1600000;81.9950000;76.6700000;79.0800000;6946090
AXP;M;20170401;000000;79.1200000;81.3900000;75.5100000;79.2600000;5262348
AXP;M;20170501;000000;79.2700000;79.6600000;76.0100000;76.9400000;5545124
AXP;M;20170601;000000;77.3400000;85.3800000;76.9800000;84.2500000;5853399
AXP;M;20170701;000000;84.9350000;86.2800000;83.3400000;85.2500000;4665090
AXP;M;20170801;000000;85.7050000;87.7600000;83.9800000;86.1000000;3734248
AXP;M;20170901;000000;86.3100000;90.7700000;84.0400000;90.4300000;3901155
AXP;M;20171001;000000;90.4900000;96.1100000;90.0500000;95.5400000;4958530
AXP;M;20171101;000000;96.1900000;98.4600000;92.8200000;97.7000000;2871802
AXP;M;20171201;000000;98.0200000;100.5100000;95.9300000;99.2800000;2398389
AXP;M;20180101;000000;99.6300000;102.2800000;96.3600000;99.3700000;3578019
AXP;M;20180201;000000;98.9000000;102.1200000;87.5500000;97.5100000;6779500
AXP;M;20180301;000000;97.6700000;99.6900000;90.4100000;93.6200000;7489680
AXP;M;20180401;000000;93.0900000;102.8900000;89.9800000;98.7400000;7464976
AXP;M;20180501;000000;98.8200000;103.2400000;95.5200000;98.2600000;4111967
AXP;M;20180601;000000;99.3200000;102.3900000;95.6500000;98.0100000;5356811
AXP;M;20180701;000000;97.3600000;104.2300000;97.1600000;99.5200000;4763700
AXP;M;20180801;000000;99.8800000;107.4200000;98.6800000;105.9900000;3248478
AXP;M;20180901;000000;105.9600000;111.7400000;104.5900000;106.4900000;3084404
AXP;M;20181001;000000;107.8400000;109.3700000;100.1400000;102.6900000;5209991
AXP;M;20181101;000000;103.1400000;113.1500000;102.8900000;112.2400000;4786208
AXP;M;20181201;000000;114.3900000;114.5500000;89.0700000;95.2800000;7454419
AXP;M;20190101;000000;94.0400000;102.9000000;93.2400000;102.7800000;6760282
AXP;M;20190201;000000;102.5150000;108.8300000;102.4350000;107.7200000;2957036
AXP;M;20190301;000000;108.4500000;114.2200000;106.7400000;109.3100000;3098213
AXP;M;20190401;000000;110.3000000;117.7100000;109.4200000;117.3200000;3565467
AXP;M;20190501;000000;117.4700000;120.8100000;114.5600000;114.7250000;3459112
AXP;M;20190601;000000;114.5600000;126.4000000;113.9100000;123.5400000;2561951
AXP;M;20190701;000000;125.3000000;129.3000000;123.7200000;124.4000000;4025344
AXP;M;20190801;000000;123.9500000;126.7400000;116.8600000;120.3500000;4215704
AXP;M;20190901;000000;119.6600000;121.6200000;116.1700000;118.4200000;4161870
AXP;M;20191001;000000;118.6700000;119.7300000;111.0900000;117.3000000;4454291
AXP;M;20191101;000000;118.5300000;122.4300000;117.7600000;120.1800000;2979421
AXP;M;20191201;000000;120.2200000;126.2500000;114.6600000;124.5300000;3265050
AXP;M;20200101;000000;124.5500000;138.1000000;123.1400000;129.9500000;6281888
AXP;M;20200201;000000;130.5200000;138.0200000;107.0200000;109.5000000;4808658
AXP;M;20200301;000000;110.9600000;116.4000000;67.0200000;85.6200000;16753338
AXP;M;20200401;000000;80.4400000;97.7650000;72.6200000;91.2600000;12192030
AXP;M;20200501;000000;87.9700000;102.2900000;76.0200000;95.1000000;10093540
AXP;M;20200601;000000;95.5000000;115.9300000;92.4500000;95.1700000;6901785
AXP;M;20200701;000000;95.4000000;97.8100000;89.6100000;93.3300000;4640259
AXP;M;20200801;000000;93.2900000;105.6600000;92.4500000;101.5100000;3409026
AXP;M;20200901;000000;100.4900000;109.0300000;93.7400000;100.3400000;4421049
AXP;M;20201001;000000;100.4100000;107.2000000;89.1700000;91.2300000;4046609
AXP;M;20201101;000000;93.1100000;121.6500000;92.2700000;118.5600000;4827766
AXP;M;20210101;000000;121.1100000;129.5200000;112.1100000;116.2900000;3228939
